id,text,label,present,uid
gr115,"whilst god does not discriminate it says in the bible that man must not lie with man, this geeration seems to think that you are above the law of the bible and if this is so just look towards god and ask him 'am i allowed?' and the answer will be do as you will but ot for lust only for love   jacob  yet the systematic abuse of this freedom to sleep with whom and whoever you want for love was jesus lega cy and he said for give them father for they know not what they do and this was his last words as a man so do you really want to go behind gods back and show yourself as heathans he died for you once and when the second coming arrives he shall do it again if you caqn live with the shame for breaking of the covenants is your forty pieces of silver if your heart is breaking speak to jeasus if you have lost your faith speak to the lord but if you continue to be promiscuous without asking for forgiveness then you may have your money and laugh for the lords say it will not happen again",c-Other,0,gr115arg10
gr116,"This has nothing to do about their actions. Listen, they will be confronted and dealt with in the end, not my problem. I do not want to control them from being together, I honestly don't care. However, they DO NOT get to claim the title of marriage and receive the benefits of marriage when there is no such a thing!  http://www.merriam-webster.com/ dictionary/marriage   read it and weep!  It is not recognized by our constitution as a right. The end. And it won't get added. If a state wants to legalize it they can try.  Personally, I say don't legalize it nor make it illegal, that way it will not be legally recognized however a person can either deny or accept ""ceremonially"" performing a wedding for them.",p-normal,0,gr116arg0
gr116,"This has nothing to do about their actions. Listen, they will be confronted and dealt with in the end, not my problem. I do not want to control them from being together, I honestly don't care. However, they DO NOT get to claim the title of marriage and receive the benefits of marriage when there is no such a thing!  http://www.merriam-webster.com/ dictionary/marriage   read it and weep!  It is not recognized by our constitution as a right. The end. And it won't get added. If a state wants to legalize it they can try.  Personally, I say don't legalize it nor make it illegal, that way it will not be legally recognized however a person can either deny or accept ""ceremonially"" performing a wedding for them.",p-right_denied,0,gr116arg1
gr116,"This has nothing to do about their actions. Listen, they will be confronted and dealt with in the end, not my problem. I do not want to control them from being together, I honestly don't care. However, they DO NOT get to claim the title of marriage and receive the benefits of marriage when there is no such a thing!  http://www.merriam-webster.com/ dictionary/marriage   read it and weep!  It is not recognized by our constitution as a right. The end. And it won't get added. If a state wants to legalize it they can try.  Personally, I say don't legalize it nor make it illegal, that way it will not be legally recognized however a person can either deny or accept ""ceremonially"" performing a wedding for them.",p-no_threat_for_child,0,gr116arg2
gr116,"This has nothing to do about their actions. Listen, they will be confronted and dealt with in the end, not my problem. I do not want to control them from being together, I honestly don't care. However, they DO NOT get to claim the title of marriage and receive the benefits of marriage when there is no such a thing!  http://www.merriam-webster.com/ dictionary/marriage   read it and weep!  It is not recognized by our constitution as a right. The end. And it won't get added. If a state wants to legalize it they can try.  Personally, I say don't legalize it nor make it illegal, that way it will not be legally recognized however a person can either deny or accept ""ceremonially"" performing a wedding for them.",p-born,0,gr116arg3
gr116,"This has nothing to do about their actions. Listen, they will be confronted and dealt with in the end, not my problem. I do not want to control them from being together, I honestly don't care. However, they DO NOT get to claim the title of marriage and receive the benefits of marriage when there is no such a thing!  http://www.merriam-webster.com/ dictionary/marriage   read it and weep!  It is not recognized by our constitution as a right. The end. And it won't get added. If a state wants to legalize it they can try.  Personally, I say don't legalize it nor make it illegal, that way it will not be legally recognized however a person can either deny or accept ""ceremonially"" performing a wedding for them.",p-religion,0,gr116arg4
gr116,"This has nothing to do about their actions. Listen, they will be confronted and dealt with in the end, not my problem. I do not want to control them from being together, I honestly don't care. However, they DO NOT get to claim the title of marriage and receive the benefits of marriage when there is no such a thing!  http://www.merriam-webster.com/ dictionary/marriage   read it and weep!  It is not recognized by our constitution as a right. The end. And it won't get added. If a state wants to legalize it they can try.  Personally, I say don't legalize it nor make it illegal, that way it will not be legally recognized however a person can either deny or accept ""ceremonially"" performing a wedding for them.",p-Other,0,gr116arg5
gr116,"This has nothing to do about their actions. Listen, they will be confronted and dealt with in the end, not my problem. I do not want to control them from being together, I honestly don't care. However, they DO NOT get to claim the title of marriage and receive the benefits of marriage when there is no such a thing!  http://www.merriam-webster.com/ dictionary/marriage   read it and weep!  It is not recognized by our constitution as a right. The end. And it won't get added. If a state wants to legalize it they can try.  Personally, I say don't legalize it nor make it illegal, that way it will not be legally recognized however a person can either deny or accept ""ceremonially"" performing a wedding for them.",c-religion,0,gr116arg6
gr116,"This has nothing to do about their actions. Listen, they will be confronted and dealt with in the end, not my problem. I do not want to control them from being together, I honestly don't care. However, they DO NOT get to claim the title of marriage and receive the benefits of marriage when there is no such a thing!  http://www.merriam-webster.com/ dictionary/marriage   read it and weep!  It is not recognized by our constitution as a right. The end. And it won't get added. If a state wants to legalize it they can try.  Personally, I say don't legalize it nor make it illegal, that way it will not be legally recognized however a person can either deny or accept ""ceremonially"" performing a wedding for them.",c-abnormal,1,gr116arg7
gr116,"This has nothing to do about their actions. Listen, they will be confronted and dealt with in the end, not my problem. I do not want to control them from being together, I honestly don't care. However, they DO NOT get to claim the title of marriage and receive the benefits of marriage when there is no such a thing!  http://www.merriam-webster.com/ dictionary/marriage   read it and weep!  It is not recognized by our constitution as a right. The end. And it won't get added. If a state wants to legalize it they can try.  Personally, I say don't legalize it nor make it illegal, that way it will not be legally recognized however a person can either deny or accept ""ceremonially"" performing a wedding for them.",c-threat_to_child,0,gr116arg8
gr116,"This has nothing to do about their actions. Listen, they will be confronted and dealt with in the end, not my problem. I do not want to control them from being together, I honestly don't care. However, they DO NOT get to claim the title of marriage and receive the benefits of marriage when there is no such a thing!  http://www.merriam-webster.com/ dictionary/marriage   read it and weep!  It is not recognized by our constitution as a right. The end. And it won't get added. If a state wants to legalize it they can try.  Personally, I say don't legalize it nor make it illegal, that way it will not be legally recognized however a person can either deny or accept ""ceremonially"" performing a wedding for them.",c-gay_problems,0,gr116arg9
gr116,"This has nothing to do about their actions. Listen, they will be confronted and dealt with in the end, not my problem. I do not want to control them from being together, I honestly don't care. However, they DO NOT get to claim the title of marriage and receive the benefits of marriage when there is no such a thing!  http://www.merriam-webster.com/ dictionary/marriage   read it and weep!  It is not recognized by our constitution as a right. The end. And it won't get added. If a state wants to legalize it they can try.  Personally, I say don't legalize it nor make it illegal, that way it will not be legally recognized however a person can either deny or accept ""ceremonially"" performing a wedding for them.",c-Other,1,gr116arg10
gr117,Children can find positive mother/father figures within youâre family members or friends,p-normal,0,gr117arg0
gr117,Children can find positive mother/father figures within youâre family members or friends,p-right_denied,0,gr117arg1
gr117,Children can find positive mother/father figures within youâre family members or friends,p-no_threat_for_child,0,gr117arg2
gr117,Children can find positive mother/father figures within youâre family members or friends,p-born,0,gr117arg3
gr117,Children can find positive mother/father figures within youâre family members or friends,p-religion,0,gr117arg4
gr117,Children can find positive mother/father figures within youâre family members or friends,p-Other,0,gr117arg5
gr117,Children can find positive mother/father figures within youâre family members or friends,c-religion,0,gr117arg6
gr117,Children can find positive mother/father figures within youâre family members or friends,c-abnormal,0,gr117arg7
gr117,Children can find positive mother/father figures within youâre family members or friends,c-threat_to_child,1,gr117arg8
gr117,Children can find positive mother/father figures within youâre family members or friends,c-gay_problems,0,gr117arg9
gr117,Children can find positive mother/father figures within youâre family members or friends,c-Other,0,gr117arg10
gr118,"Many studies have proved that parents sexuality has no effects on the child's sexuality. and your ""family morals"" are already in danger with a 50% Divorce rate. Don't blame it on the gays Just because the rest of America is so morally indecent. And if ""God"" (I'm atheist, and I even spelled your God's name right with a capital ""G"") designed us to have different sexes, than why is anal sex one of the largest forms of sex in America between hetero-sexuals in america? i doubt ALL of those people are atheist, liberals, or Democrats.",p-normal,0,gr118arg0
gr118,"Many studies have proved that parents sexuality has no effects on the child's sexuality. and your ""family morals"" are already in danger with a 50% Divorce rate. Don't blame it on the gays Just because the rest of America is so morally indecent. And if ""God"" (I'm atheist, and I even spelled your God's name right with a capital ""G"") designed us to have different sexes, than why is anal sex one of the largest forms of sex in America between hetero-sexuals in america? i doubt ALL of those people are atheist, liberals, or Democrats.",p-right_denied,0,gr118arg1
gr118,"Many studies have proved that parents sexuality has no effects on the child's sexuality. and your ""family morals"" are already in danger with a 50% Divorce rate. Don't blame it on the gays Just because the rest of America is so morally indecent. And if ""God"" (I'm atheist, and I even spelled your God's name right with a capital ""G"") designed us to have different sexes, than why is anal sex one of the largest forms of sex in America between hetero-sexuals in america? i doubt ALL of those people are atheist, liberals, or Democrats.",p-no_threat_for_child,1,gr118arg2
gr118,"Many studies have proved that parents sexuality has no effects on the child's sexuality. and your ""family morals"" are already in danger with a 50% Divorce rate. Don't blame it on the gays Just because the rest of America is so morally indecent. And if ""God"" (I'm atheist, and I even spelled your God's name right with a capital ""G"") designed us to have different sexes, than why is anal sex one of the largest forms of sex in America between hetero-sexuals in america? i doubt ALL of those people are atheist, liberals, or Democrats.",p-born,0,gr118arg3
gr118,"Many studies have proved that parents sexuality has no effects on the child's sexuality. and your ""family morals"" are already in danger with a 50% Divorce rate. Don't blame it on the gays Just because the rest of America is so morally indecent. And if ""God"" (I'm atheist, and I even spelled your God's name right with a capital ""G"") designed us to have different sexes, than why is anal sex one of the largest forms of sex in America between hetero-sexuals in america? i doubt ALL of those people are atheist, liberals, or Democrats.",p-religion,0,gr118arg4
gr118,"Many studies have proved that parents sexuality has no effects on the child's sexuality. and your ""family morals"" are already in danger with a 50% Divorce rate. Don't blame it on the gays Just because the rest of America is so morally indecent. And if ""God"" (I'm atheist, and I even spelled your God's name right with a capital ""G"") designed us to have different sexes, than why is anal sex one of the largest forms of sex in America between hetero-sexuals in america? i doubt ALL of those people are atheist, liberals, or Democrats.",p-Other,0,gr118arg5
gr118,"Many studies have proved that parents sexuality has no effects on the child's sexuality. and your ""family morals"" are already in danger with a 50% Divorce rate. Don't blame it on the gays Just because the rest of America is so morally indecent. And if ""God"" (I'm atheist, and I even spelled your God's name right with a capital ""G"") designed us to have different sexes, than why is anal sex one of the largest forms of sex in America between hetero-sexuals in america? i doubt ALL of those people are atheist, liberals, or Democrats.",c-religion,0,gr118arg6
gr118,"Many studies have proved that parents sexuality has no effects on the child's sexuality. and your ""family morals"" are already in danger with a 50% Divorce rate. Don't blame it on the gays Just because the rest of America is so morally indecent. And if ""God"" (I'm atheist, and I even spelled your God's name right with a capital ""G"") designed us to have different sexes, than why is anal sex one of the largest forms of sex in America between hetero-sexuals in america? i doubt ALL of those people are atheist, liberals, or Democrats.",c-abnormal,0,gr118arg7
gr118,"Many studies have proved that parents sexuality has no effects on the child's sexuality. and your ""family morals"" are already in danger with a 50% Divorce rate. Don't blame it on the gays Just because the rest of America is so morally indecent. And if ""God"" (I'm atheist, and I even spelled your God's name right with a capital ""G"") designed us to have different sexes, than why is anal sex one of the largest forms of sex in America between hetero-sexuals in america? i doubt ALL of those people are atheist, liberals, or Democrats.",c-threat_to_child,0,gr118arg8
gr118,"Many studies have proved that parents sexuality has no effects on the child's sexuality. and your ""family morals"" are already in danger with a 50% Divorce rate. Don't blame it on the gays Just because the rest of America is so morally indecent. And if ""God"" (I'm atheist, and I even spelled your God's name right with a capital ""G"") designed us to have different sexes, than why is anal sex one of the largest forms of sex in America between hetero-sexuals in america? i doubt ALL of those people are atheist, liberals, or Democrats.",c-gay_problems,0,gr118arg9
gr118,"Many studies have proved that parents sexuality has no effects on the child's sexuality. and your ""family morals"" are already in danger with a 50% Divorce rate. Don't blame it on the gays Just because the rest of America is so morally indecent. And if ""God"" (I'm atheist, and I even spelled your God's name right with a capital ""G"") designed us to have different sexes, than why is anal sex one of the largest forms of sex in America between hetero-sexuals in america? i doubt ALL of those people are atheist, liberals, or Democrats.",c-Other,0,gr118arg10
gr119,"It is our right! We the people of the United States! There is nothing in the constitution about gay marriage, so we can do it. Then Clinton signed the Defense of Marriage Act, banning all gay marriages. Republican Chris Christie of New Jersey (A blue state), vetoed that would have allowed gay marriage and will let the people vote in December. On another note, it is now fine in Maryland, N.H., N.Y, and after Prop. 8 was banned, in California.",p-normal,0,gr119arg0
gr119,"It is our right! We the people of the United States! There is nothing in the constitution about gay marriage, so we can do it. Then Clinton signed the Defense of Marriage Act, banning all gay marriages. Republican Chris Christie of New Jersey (A blue state), vetoed that would have allowed gay marriage and will let the people vote in December. On another note, it is now fine in Maryland, N.H., N.Y, and after Prop. 8 was banned, in California.",p-right_denied,1,gr119arg1
gr119,"It is our right! We the people of the United States! There is nothing in the constitution about gay marriage, so we can do it. Then Clinton signed the Defense of Marriage Act, banning all gay marriages. Republican Chris Christie of New Jersey (A blue state), vetoed that would have allowed gay marriage and will let the people vote in December. On another note, it is now fine in Maryland, N.H., N.Y, and after Prop. 8 was banned, in California.",p-no_threat_for_child,0,gr119arg2
gr119,"It is our right! We the people of the United States! There is nothing in the constitution about gay marriage, so we can do it. Then Clinton signed the Defense of Marriage Act, banning all gay marriages. Republican Chris Christie of New Jersey (A blue state), vetoed that would have allowed gay marriage and will let the people vote in December. On another note, it is now fine in Maryland, N.H., N.Y, and after Prop. 8 was banned, in California.",p-born,0,gr119arg3
gr119,"It is our right! We the people of the United States! There is nothing in the constitution about gay marriage, so we can do it. Then Clinton signed the Defense of Marriage Act, banning all gay marriages. Republican Chris Christie of New Jersey (A blue state), vetoed that would have allowed gay marriage and will let the people vote in December. On another note, it is now fine in Maryland, N.H., N.Y, and after Prop. 8 was banned, in California.",p-religion,0,gr119arg4
gr119,"It is our right! We the people of the United States! There is nothing in the constitution about gay marriage, so we can do it. Then Clinton signed the Defense of Marriage Act, banning all gay marriages. Republican Chris Christie of New Jersey (A blue state), vetoed that would have allowed gay marriage and will let the people vote in December. On another note, it is now fine in Maryland, N.H., N.Y, and after Prop. 8 was banned, in California.",p-Other,0,gr119arg5
gr119,"It is our right! We the people of the United States! There is nothing in the constitution about gay marriage, so we can do it. Then Clinton signed the Defense of Marriage Act, banning all gay marriages. Republican Chris Christie of New Jersey (A blue state), vetoed that would have allowed gay marriage and will let the people vote in December. On another note, it is now fine in Maryland, N.H., N.Y, and after Prop. 8 was banned, in California.",c-religion,0,gr119arg6
gr119,"It is our right! We the people of the United States! There is nothing in the constitution about gay marriage, so we can do it. Then Clinton signed the Defense of Marriage Act, banning all gay marriages. Republican Chris Christie of New Jersey (A blue state), vetoed that would have allowed gay marriage and will let the people vote in December. On another note, it is now fine in Maryland, N.H., N.Y, and after Prop. 8 was banned, in California.",c-abnormal,0,gr119arg7
gr119,"It is our right! We the people of the United States! There is nothing in the constitution about gay marriage, so we can do it. Then Clinton signed the Defense of Marriage Act, banning all gay marriages. Republican Chris Christie of New Jersey (A blue state), vetoed that would have allowed gay marriage and will let the people vote in December. On another note, it is now fine in Maryland, N.H., N.Y, and after Prop. 8 was banned, in California.",c-threat_to_child,0,gr119arg8
gr119,"It is our right! We the people of the United States! There is nothing in the constitution about gay marriage, so we can do it. Then Clinton signed the Defense of Marriage Act, banning all gay marriages. Republican Chris Christie of New Jersey (A blue state), vetoed that would have allowed gay marriage and will let the people vote in December. On another note, it is now fine in Maryland, N.H., N.Y, and after Prop. 8 was banned, in California.",c-gay_problems,0,gr119arg9
gr119,"It is our right! We the people of the United States! There is nothing in the constitution about gay marriage, so we can do it. Then Clinton signed the Defense of Marriage Act, banning all gay marriages. Republican Chris Christie of New Jersey (A blue state), vetoed that would have allowed gay marriage and will let the people vote in December. On another note, it is now fine in Maryland, N.H., N.Y, and after Prop. 8 was banned, in California.",c-Other,0,gr119arg10
gr12,"And that should be painfully obvious.   I'm not entirely sure how it's painfully obvious.    If I want to marry my cat who are you to say that I can't   The inability of the cat to consent would render the supposed marriage a non-starter to begin with--as the ritual, in both its secular and religious formats require that both parties can and do consent.",p-normal,0,gr12arg0
gr12,"And that should be painfully obvious.   I'm not entirely sure how it's painfully obvious.    If I want to marry my cat who are you to say that I can't   The inability of the cat to consent would render the supposed marriage a non-starter to begin with--as the ritual, in both its secular and religious formats require that both parties can and do consent.",p-right_denied,0,gr12arg1
gr12,"And that should be painfully obvious.   I'm not entirely sure how it's painfully obvious.    If I want to marry my cat who are you to say that I can't   The inability of the cat to consent would render the supposed marriage a non-starter to begin with--as the ritual, in both its secular and religious formats require that both parties can and do consent.",p-no_threat_for_child,0,gr12arg2
gr12,"And that should be painfully obvious.   I'm not entirely sure how it's painfully obvious.    If I want to marry my cat who are you to say that I can't   The inability of the cat to consent would render the supposed marriage a non-starter to begin with--as the ritual, in both its secular and religious formats require that both parties can and do consent.",p-born,0,gr12arg3
gr12,"And that should be painfully obvious.   I'm not entirely sure how it's painfully obvious.    If I want to marry my cat who are you to say that I can't   The inability of the cat to consent would render the supposed marriage a non-starter to begin with--as the ritual, in both its secular and religious formats require that both parties can and do consent.",p-religion,0,gr12arg4
gr12,"And that should be painfully obvious.   I'm not entirely sure how it's painfully obvious.    If I want to marry my cat who are you to say that I can't   The inability of the cat to consent would render the supposed marriage a non-starter to begin with--as the ritual, in both its secular and religious formats require that both parties can and do consent.",p-Other,1,gr12arg5
gr12,"And that should be painfully obvious.   I'm not entirely sure how it's painfully obvious.    If I want to marry my cat who are you to say that I can't   The inability of the cat to consent would render the supposed marriage a non-starter to begin with--as the ritual, in both its secular and religious formats require that both parties can and do consent.",c-religion,0,gr12arg6
gr12,"And that should be painfully obvious.   I'm not entirely sure how it's painfully obvious.    If I want to marry my cat who are you to say that I can't   The inability of the cat to consent would render the supposed marriage a non-starter to begin with--as the ritual, in both its secular and religious formats require that both parties can and do consent.",c-abnormal,0,gr12arg7
gr12,"And that should be painfully obvious.   I'm not entirely sure how it's painfully obvious.    If I want to marry my cat who are you to say that I can't   The inability of the cat to consent would render the supposed marriage a non-starter to begin with--as the ritual, in both its secular and religious formats require that both parties can and do consent.",c-threat_to_child,0,gr12arg8
gr12,"And that should be painfully obvious.   I'm not entirely sure how it's painfully obvious.    If I want to marry my cat who are you to say that I can't   The inability of the cat to consent would render the supposed marriage a non-starter to begin with--as the ritual, in both its secular and religious formats require that both parties can and do consent.",c-gay_problems,0,gr12arg9
gr12,"And that should be painfully obvious.   I'm not entirely sure how it's painfully obvious.    If I want to marry my cat who are you to say that I can't   The inability of the cat to consent would render the supposed marriage a non-starter to begin with--as the ritual, in both its secular and religious formats require that both parties can and do consent.",c-Other,0,gr12arg10
gr120,"Procreation is not the reason most people have sex most of the time, very rarely is it so. What is the logical reason when heterosexual couples use condoms?   Emotion and Logic are not distinct. Logic builds off of Emotion, our reasoning is basically preemptively applied Emotional evaluation. For example, as a young child we touch the red coils of a electric stove; we associate that experience with the emotional response and though our reasoning when we see something glowing we think that its likely hot by inductive generalization. With out emotion we would have nothing stopping us from touching the next red glowing thing we see and our hands would be very burnt. Emotionally, we don't like pain.   One of my oldest friends is gay; if he one day wants the legal rights granted by marriage; he should be able to have them even if the other consenting adult in the contract is male. Personally I wouldn't mind marriage being abolished, perhaps replaced with a contract that legally incorporates someone into your family, without the religious and sexual undertones of marriage. Marriage IS NOT a religious thing, its a legal thing; ifs its religious then government needs to stop recognizing marriage and view it as a private religious practice.",p-normal,0,gr120arg0
gr120,"Procreation is not the reason most people have sex most of the time, very rarely is it so. What is the logical reason when heterosexual couples use condoms?   Emotion and Logic are not distinct. Logic builds off of Emotion, our reasoning is basically preemptively applied Emotional evaluation. For example, as a young child we touch the red coils of a electric stove; we associate that experience with the emotional response and though our reasoning when we see something glowing we think that its likely hot by inductive generalization. With out emotion we would have nothing stopping us from touching the next red glowing thing we see and our hands would be very burnt. Emotionally, we don't like pain.   One of my oldest friends is gay; if he one day wants the legal rights granted by marriage; he should be able to have them even if the other consenting adult in the contract is male. Personally I wouldn't mind marriage being abolished, perhaps replaced with a contract that legally incorporates someone into your family, without the religious and sexual undertones of marriage. Marriage IS NOT a religious thing, its a legal thing; ifs its religious then government needs to stop recognizing marriage and view it as a private religious practice.",p-right_denied,1,gr120arg1
gr120,"Procreation is not the reason most people have sex most of the time, very rarely is it so. What is the logical reason when heterosexual couples use condoms?   Emotion and Logic are not distinct. Logic builds off of Emotion, our reasoning is basically preemptively applied Emotional evaluation. For example, as a young child we touch the red coils of a electric stove; we associate that experience with the emotional response and though our reasoning when we see something glowing we think that its likely hot by inductive generalization. With out emotion we would have nothing stopping us from touching the next red glowing thing we see and our hands would be very burnt. Emotionally, we don't like pain.   One of my oldest friends is gay; if he one day wants the legal rights granted by marriage; he should be able to have them even if the other consenting adult in the contract is male. Personally I wouldn't mind marriage being abolished, perhaps replaced with a contract that legally incorporates someone into your family, without the religious and sexual undertones of marriage. Marriage IS NOT a religious thing, its a legal thing; ifs its religious then government needs to stop recognizing marriage and view it as a private religious practice.",p-no_threat_for_child,0,gr120arg2
gr120,"Procreation is not the reason most people have sex most of the time, very rarely is it so. What is the logical reason when heterosexual couples use condoms?   Emotion and Logic are not distinct. Logic builds off of Emotion, our reasoning is basically preemptively applied Emotional evaluation. For example, as a young child we touch the red coils of a electric stove; we associate that experience with the emotional response and though our reasoning when we see something glowing we think that its likely hot by inductive generalization. With out emotion we would have nothing stopping us from touching the next red glowing thing we see and our hands would be very burnt. Emotionally, we don't like pain.   One of my oldest friends is gay; if he one day wants the legal rights granted by marriage; he should be able to have them even if the other consenting adult in the contract is male. Personally I wouldn't mind marriage being abolished, perhaps replaced with a contract that legally incorporates someone into your family, without the religious and sexual undertones of marriage. Marriage IS NOT a religious thing, its a legal thing; ifs its religious then government needs to stop recognizing marriage and view it as a private religious practice.",p-born,0,gr120arg3
gr120,"Procreation is not the reason most people have sex most of the time, very rarely is it so. What is the logical reason when heterosexual couples use condoms?   Emotion and Logic are not distinct. Logic builds off of Emotion, our reasoning is basically preemptively applied Emotional evaluation. For example, as a young child we touch the red coils of a electric stove; we associate that experience with the emotional response and though our reasoning when we see something glowing we think that its likely hot by inductive generalization. With out emotion we would have nothing stopping us from touching the next red glowing thing we see and our hands would be very burnt. Emotionally, we don't like pain.   One of my oldest friends is gay; if he one day wants the legal rights granted by marriage; he should be able to have them even if the other consenting adult in the contract is male. Personally I wouldn't mind marriage being abolished, perhaps replaced with a contract that legally incorporates someone into your family, without the religious and sexual undertones of marriage. Marriage IS NOT a religious thing, its a legal thing; ifs its religious then government needs to stop recognizing marriage and view it as a private religious practice.",p-religion,0,gr120arg4
gr120,"Procreation is not the reason most people have sex most of the time, very rarely is it so. What is the logical reason when heterosexual couples use condoms?   Emotion and Logic are not distinct. Logic builds off of Emotion, our reasoning is basically preemptively applied Emotional evaluation. For example, as a young child we touch the red coils of a electric stove; we associate that experience with the emotional response and though our reasoning when we see something glowing we think that its likely hot by inductive generalization. With out emotion we would have nothing stopping us from touching the next red glowing thing we see and our hands would be very burnt. Emotionally, we don't like pain.   One of my oldest friends is gay; if he one day wants the legal rights granted by marriage; he should be able to have them even if the other consenting adult in the contract is male. Personally I wouldn't mind marriage being abolished, perhaps replaced with a contract that legally incorporates someone into your family, without the religious and sexual undertones of marriage. Marriage IS NOT a religious thing, its a legal thing; ifs its religious then government needs to stop recognizing marriage and view it as a private religious practice.",p-Other,0,gr120arg5
gr120,"Procreation is not the reason most people have sex most of the time, very rarely is it so. What is the logical reason when heterosexual couples use condoms?   Emotion and Logic are not distinct. Logic builds off of Emotion, our reasoning is basically preemptively applied Emotional evaluation. For example, as a young child we touch the red coils of a electric stove; we associate that experience with the emotional response and though our reasoning when we see something glowing we think that its likely hot by inductive generalization. With out emotion we would have nothing stopping us from touching the next red glowing thing we see and our hands would be very burnt. Emotionally, we don't like pain.   One of my oldest friends is gay; if he one day wants the legal rights granted by marriage; he should be able to have them even if the other consenting adult in the contract is male. Personally I wouldn't mind marriage being abolished, perhaps replaced with a contract that legally incorporates someone into your family, without the religious and sexual undertones of marriage. Marriage IS NOT a religious thing, its a legal thing; ifs its religious then government needs to stop recognizing marriage and view it as a private religious practice.",c-religion,0,gr120arg6
gr120,"Procreation is not the reason most people have sex most of the time, very rarely is it so. What is the logical reason when heterosexual couples use condoms?   Emotion and Logic are not distinct. Logic builds off of Emotion, our reasoning is basically preemptively applied Emotional evaluation. For example, as a young child we touch the red coils of a electric stove; we associate that experience with the emotional response and though our reasoning when we see something glowing we think that its likely hot by inductive generalization. With out emotion we would have nothing stopping us from touching the next red glowing thing we see and our hands would be very burnt. Emotionally, we don't like pain.   One of my oldest friends is gay; if he one day wants the legal rights granted by marriage; he should be able to have them even if the other consenting adult in the contract is male. Personally I wouldn't mind marriage being abolished, perhaps replaced with a contract that legally incorporates someone into your family, without the religious and sexual undertones of marriage. Marriage IS NOT a religious thing, its a legal thing; ifs its religious then government needs to stop recognizing marriage and view it as a private religious practice.",c-abnormal,0,gr120arg7
gr120,"Procreation is not the reason most people have sex most of the time, very rarely is it so. What is the logical reason when heterosexual couples use condoms?   Emotion and Logic are not distinct. Logic builds off of Emotion, our reasoning is basically preemptively applied Emotional evaluation. For example, as a young child we touch the red coils of a electric stove; we associate that experience with the emotional response and though our reasoning when we see something glowing we think that its likely hot by inductive generalization. With out emotion we would have nothing stopping us from touching the next red glowing thing we see and our hands would be very burnt. Emotionally, we don't like pain.   One of my oldest friends is gay; if he one day wants the legal rights granted by marriage; he should be able to have them even if the other consenting adult in the contract is male. Personally I wouldn't mind marriage being abolished, perhaps replaced with a contract that legally incorporates someone into your family, without the religious and sexual undertones of marriage. Marriage IS NOT a religious thing, its a legal thing; ifs its religious then government needs to stop recognizing marriage and view it as a private religious practice.",c-threat_to_child,0,gr120arg8
gr120,"Procreation is not the reason most people have sex most of the time, very rarely is it so. What is the logical reason when heterosexual couples use condoms?   Emotion and Logic are not distinct. Logic builds off of Emotion, our reasoning is basically preemptively applied Emotional evaluation. For example, as a young child we touch the red coils of a electric stove; we associate that experience with the emotional response and though our reasoning when we see something glowing we think that its likely hot by inductive generalization. With out emotion we would have nothing stopping us from touching the next red glowing thing we see and our hands would be very burnt. Emotionally, we don't like pain.   One of my oldest friends is gay; if he one day wants the legal rights granted by marriage; he should be able to have them even if the other consenting adult in the contract is male. Personally I wouldn't mind marriage being abolished, perhaps replaced with a contract that legally incorporates someone into your family, without the religious and sexual undertones of marriage. Marriage IS NOT a religious thing, its a legal thing; ifs its religious then government needs to stop recognizing marriage and view it as a private religious practice.",c-gay_problems,0,gr120arg9
gr120,"Procreation is not the reason most people have sex most of the time, very rarely is it so. What is the logical reason when heterosexual couples use condoms?   Emotion and Logic are not distinct. Logic builds off of Emotion, our reasoning is basically preemptively applied Emotional evaluation. For example, as a young child we touch the red coils of a electric stove; we associate that experience with the emotional response and though our reasoning when we see something glowing we think that its likely hot by inductive generalization. With out emotion we would have nothing stopping us from touching the next red glowing thing we see and our hands would be very burnt. Emotionally, we don't like pain.   One of my oldest friends is gay; if he one day wants the legal rights granted by marriage; he should be able to have them even if the other consenting adult in the contract is male. Personally I wouldn't mind marriage being abolished, perhaps replaced with a contract that legally incorporates someone into your family, without the religious and sexual undertones of marriage. Marriage IS NOT a religious thing, its a legal thing; ifs its religious then government needs to stop recognizing marriage and view it as a private religious practice.",c-Other,0,gr120arg10
